name,categ,X,Y,color
Кисты слюнных желез,Болезни зубов,-57.173622,-35.22316,#38568B
Кисты средостения,Болезни органов дыхания,-26.162527,-28.562592,#A5DA35
Кисты челюстные,Болезни зубов,-37.497078,33.966457,#38568B
Кифоз,Болезни ОДС и травмы,20.910614,64.58414,#29AF7F
Кифосколиоз,Болезни ОДС и травмы,21.098305,65.16225,#29AF7F
Кишечная инфекция у детей,Детские болезни,-19.670147,-13.782546,#23888D
Кишечная непроходимость,Болезни органов пищеварения,-4.2202096,-52.67914,#22A784
Кишечное кровотечение,Болезни органов пищеварения,1.9630266,-46.236023,#22A784
Кишечные колики у новорожденных,Детские болезни,21.312319,-47.980587,#23888D
Кишечный свищ,Болезни органов пищеварения,-8.7455225,-53.643833,#22A784
Клапанный пневмоторакс,Болезни органов дыхания,3.8433733,7.9420433,#A5DA35
Клаттеринг,Нарушения речи,71.15748,30.69981,#8DD644
Клаустрофобия,Психические расстройства,84.352844,13.277681,#42BE71
Клептомания,Психические расстройства,80.708176,19.043724,#42BE71
Клещевой энцефалит,Нервные болезни,-27.594095,-9.392176,#64CB5D
Климакс,Женские болезни,34.589836,-44.30312,#3D4C89
Климактерическая кератодермия,Кожные болезни,-65.35653,13.089187,#404387
Клиновидные позвонки,Болезни ОДС и травмы,20.100819,63.618996,#29AF7F
Клиновидный дефект,Болезни зубов,-45.213577,51.840992,#38568B
Коарктация аорты,Болезни сердца и сосудов,63.335632,-31.56061,#79D151
Кожевниковская эпилепсия,Нервные болезни,53.73007,12.492407,#64CB5D
Кожно-жировой фартук,Эстетические проблемы,-26.377739,50.65513,#2D6F8E
Кожный рог,Кожные болезни,-60.70147,-5.9299297,#404387
Койлонихия,Косметические проблемы,-69.64779,12.76593,#460C5F
Кокаиномания,Наркологические проблемы,81.7864,1.6146792,#29788E
Коклюш,Инфекционные болезни,-22.27375,-0.6459749,#482374
Коксартроз,Болезни ОДС и травмы,6.726088,70.84778,#29AF7F
Кокцидиомикоз,Кожные болезни,-28.660334,4.141166,#404387
Колит,Болезни толстого кишечника,14.451567,-46.30141,#D2E11B
Колит у детей,Детские болезни,16.577023,-46.9743,#23888D
Коллагеноз,Ревматические болезни,13.985101,-9.54844,#BADE27
Колликвативный туберкулез кожи,Кожные болезни,-50.637115,12.583476,#404387
Коллоидная киста III желудочка,Нервные болезни,32.124798,30.15643,#64CB5D
Колобома,Глазные болезни,6.0991564,41.97584,#345E8D
Колоректальный рак,Онкологические болезни,-37.164646,-43.78601,#FDE724
Колотая рана,Болезни ОДС и травмы,2.5615876,18.718103,#29AF7F
Кольпит,Женские болезни,-36.008347,-64.63199,#3D4C89
Кольцевидная эритема,Кожные болезни,-54.305275,12.690341,#404387
Кома,Нервные болезни,48.119896,25.282097,#64CB5D
Комбинированная кожа,Косметические проблемы,-73.6478,23.600756,#460C5F
Комбинированный митральный порок сердца,Болезни сердца и сосудов,65.395905,-24.660332,#79D151
